event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2024-03-28 07:24:11,add_to_cart,prod_38,cat_18,electronics.accessories,Apple,223.59,118,sess_2825
2024-03-28 16:16:29,page_view,prod_75,cat_15,electronics.accessories,Samsung,610.58,203,sess_2244
2024-03-28 06:33:17,logout,prod_25,cat_7,electronics.phones,Sony,724.94,340,sess_2360
2024-03-28 09:45:31,login,prod_70,cat_1,electronics.phones,Sony,733.46,505,sess_4567
2024-03-28 13:55:25,login,prod_91,cat_3,electronics.tablets,LG,662.29,68,sess_194
2024-03-28 00:56:17,purchase,prod_78,cat_20,electronics.accessories,Samsung,249.58,697,sess_103
2024-03-28 03:59:08,purchase,prod_14,cat_10,electronics.tablets,LG,950.96,973,sess_2521
2024-03-28 22:21:12,purchase,prod_23,cat_1,electronics.tablets,Dell,406.82,400,sess_3017
2024-03-29 01:00:52,page_view,prod_83,cat_16,electronics.laptops,Dell,74.16,754,sess_2665
2024-03-29 03:16:38,page_view,prod_43,cat_12,electronics.laptops,Dell,534.2,679,sess_1990
2024-03-29 00:29:16,add_to_cart,prod_34,cat_12,electronics.tablets,Apple,931.95,422,sess_2996
2024-03-29 07:01:02,search,prod_12,cat_6,electronics.phones,LG,300.44,255,sess_3649
2024-03-29 07:30:57,login,prod_18,cat_5,electronics.phones,LG,407.07,361,sess_3750
2024-03-29 17:30:49,search,prod_51,cat_18,electronics.tablets,Apple,892.51,73,sess_4048
2024-03-29 19:24:54,search,prod_69,cat_20,electronics.phones,LG,656.98,202,sess_196
2024-03-29 11:40:43,login,prod_21,cat_20,electronics.tablets,Sony,280.33,627,sess_2555
2024-03-29 05:36:09,page_view,prod_15,cat_12,electronics.accessories,Lenovo,322.91,83,sess_2217
2024-03-29 03:16:49,logout,prod_5,cat_7,electronics.tablets,LG,21.65,791,sess_1288
2024-03-29 07:46:48,search,prod_93,cat_20,electronics.phones,Samsung,101.41,842,sess_2877
2024-03-29 13:37:12,purchase,prod_64,cat_17,electronics.accessories,Apple,945.73,335,sess_1725
2024-03-29 09:41:12,signup,prod_25,cat_16,electronics.phones,Apple,701.79,398,sess_807
2024-03-29 15:26:06,page_view,prod_58,cat_4,electronics.laptops,Samsung,775.6,315,sess_180
2024-03-29 01:45:56,purchase,prod_5,cat_3,electronics.phones,HP,782.54,434,sess_4884
2024-03-29 22:14:19,add_to_cart,prod_14,cat_18,electronics.phones,Dell,246.53,804,sess_4428
2024-03-29 19:20:42,logout,prod_16,cat_14,electronics.tablets,Apple,361.09,609,sess_4540
2024-03-29 19:08:50,click,prod_23,cat_7,electronics.tablets,HP,999.62,489,sess_1538
2024-03-29 22:46:26,purchase,prod_68,cat_14,electronics.accessories,Dell,256.08,964,sess_4756
2024-03-30 08:36:04,purchase,prod_13,cat_9,electronics.phones,HP,511.21,532,sess_3589
2024-03-30 14:39:50,logout,prod_92,cat_19,electronics.laptops,Samsung,853.52,621,sess_4297
2024-03-30 21:54:01,page_view,prod_87,cat_16,electronics.phones,HP,554.35,303,sess_4603
2024-03-30 23:50:43,signup,prod_67,cat_11,electronics.accessories,Apple,530.85,268,sess_898
2024-03-30 14:24:40,click,prod_22,cat_13,electronics.accessories,Sony,914.38,442,sess_3595
2024-03-30 19:20:44,page_view,prod_15,cat_20,electronics.accessories,LG,125.79,574,sess_785
2024-03-30 09:43:41,logout,prod_23,cat_14,electronics.phones,LG,631.61,603,sess_2238
2024-03-30 21:28:03,click,prod_55,cat_13,electronics.tablets,LG,869.58,25,sess_4239
2024-03-30 11:13:18,logout,prod_86,cat_3,electronics.accessories,Dell,658.78,420,sess_4008
2024-03-30 05:11:11,click,prod_70,cat_15,electronics.tablets,Dell,118.13,106,sess_4012
2024-03-30 10:04:33,click,prod_16,cat_5,electronics.accessories,Lenovo,245.58,446,sess_2876
2024-03-30 21:42:22,signup,prod_99,cat_13,electronics.tablets,Samsung,770.87,198,sess_3016
2024-03-30 13:37:56,add_to_cart,prod_38,cat_11,electronics.accessories,LG,626.1,979,sess_2187
2024-03-30 08:31:34,click,prod_47,cat_9,electronics.accessories,HP,257.79,309,sess_3831
2024-03-30 08:24:14,add_to_cart,prod_31,cat_5,electronics.laptops,Dell,149.07,190,sess_1694
2024-03-30 21:18:19,add_to_cart,prod_17,cat_15,electronics.phones,Sony,258.29,631,sess_1197
2024-03-30 13:45:34,add_to_cart,prod_96,cat_9,electronics.phones,Sony,588.75,999,sess_4797
2024-03-30 06:15:43,logout,prod_32,cat_10,electronics.phones,Dell,773.52,468,sess_546
2024-03-30 09:35:20,page_view,prod_30,cat_4,electronics.accessories,Apple,500.16,471,sess_2082
2024-03-30 20:36:34,click,prod_96,cat_7,electronics.phones,HP,250.68,646,sess_2788
2024-03-30 18:16:20,logout,prod_46,cat_13,electronics.phones,LG,632.38,9,sess_3922
2024-03-30 17:31:27,search,prod_90,cat_12,electronics.accessories,Lenovo,664.52,383,sess_700
2024-03-30 17:52:07,login,prod_35,cat_3,electronics.phones,HP,390.84,804,sess_4843
2024-03-30 19:58:15,add_to_cart,prod_22,cat_6,electronics.tablets,HP,108.37,601,sess_3647
2024-03-30 19:29:31,add_to_cart,prod_19,cat_17,electronics.laptops,Apple,348.19,658,sess_2225
2024-03-30 06:19:17,logout,prod_37,cat_6,electronics.tablets,HP,27.25,123,sess_1061
2024-03-30 20:30:50,purchase,prod_18,cat_3,electronics.laptops,HP,518.29,12,sess_3584
2024-03-30 03:12:25,signup,prod_48,cat_3,electronics.tablets,Lenovo,61.29,811,sess_1
2024-03-30 13:33:12,logout,prod_22,cat_3,electronics.phones,HP,890.14,158,sess_620
2024-03-30 10:26:48,search,prod_79,cat_16,electronics.tablets,Apple,565.6,611,sess_2852
2024-03-30 03:46:26,logout,prod_63,cat_19,electronics.phones,HP,271.64,472,sess_3819
2024-03-31 06:00:48,login,prod_76,cat_17,electronics.laptops,Sony,560.23,788,sess_3255
2024-03-31 02:07:25,page_view,prod_88,cat_11,electronics.laptops,Dell,663.92,402,sess_3601
2024-03-31 07:50:41,logout,prod_96,cat_7,electronics.tablets,Dell,137.57,597,sess_4263
2024-03-31 08:13:36,logout,prod_91,cat_4,electronics.tablets,Lenovo,795.04,476,sess_4789
2024-03-31 05:49:12,login,prod_88,cat_18,electronics.tablets,Samsung,112.83,919,sess_3161
2024-03-31 23:29:52,purchase,prod_71,cat_2,electronics.tablets,Sony,706.72,975,sess_147
2024-03-31 05:52:52,page_view,prod_100,cat_4,electronics.accessories,Samsung,903.27,411,sess_97
2024-03-31 09:17:48,purchase,prod_25,cat_17,electronics.phones,Lenovo,753.9,721,sess_4880
2024-03-31 20:43:50,search,prod_70,cat_4,electronics.tablets,Apple,473.93,565,sess_1577
2024-03-31 21:22:37,search,prod_55,cat_2,electronics.laptops,Lenovo,334.23,680,sess_2640
2024-03-31 17:06:16,signup,prod_67,cat_8,electronics.tablets,HP,535.13,499,sess_426
2024-03-31 05:21:59,signup,prod_27,cat_12,electronics.tablets,Sony,753.65,873,sess_4337
2024-03-31 07:53:19,search,prod_42,cat_19,electronics.accessories,Samsung,168.79,839,sess_2589
2024-03-31 04:41:00,signup,prod_14,cat_4,electronics.accessories,HP,858.03,180,sess_692
2024-03-31 02:04:58,login,prod_27,cat_11,electronics.phones,LG,138.86,420,sess_3169
2024-03-31 15:15:16,login,prod_80,cat_2,electronics.laptops,Lenovo,946.46,639,sess_727
2024-03-31 01:47:58,login,prod_4,cat_20,electronics.laptops,Apple,539.86,139,sess_2924
2024-03-31 00:38:15,login,prod_47,cat_15,electronics.tablets,HP,676.22,670,sess_1883
2024-03-31 04:46:21,search,prod_42,cat_17,electronics.laptops,HP,751.27,295,sess_3367
2024-03-31 21:43:32,login,prod_79,cat_6,electronics.tablets,Lenovo,838.79,192,sess_4921
2024-03-31 01:34:30,add_to_cart,prod_75,cat_20,electronics.laptops,HP,110.3,526,sess_1645
2024-03-31 19:59:18,page_view,prod_25,cat_14,electronics.accessories,HP,694.89,471,sess_1084
2024-03-31 09:39:58,purchase,prod_25,cat_20,electronics.accessories,LG,727.3,830,sess_4825
2024-03-31 06:48:28,signup,prod_91,cat_3,electronics.laptops,Samsung,32.24,194,sess_3205
2024-03-31 09:44:25,page_view,prod_26,cat_3,electronics.tablets,Dell,142.59,135,sess_3413
2024-03-31 01:21:11,purchase,prod_2,cat_8,electronics.tablets,Lenovo,925.0,374,sess_1091
2024-04-01 05:15:18,purchase,prod_18,cat_13,electronics.laptops,Apple,973.93,132,sess_334
2024-04-01 18:01:07,add_to_cart,prod_32,cat_11,electronics.laptops,Dell,83.24,498,sess_4704
2024-04-01 23:02:47,purchase,prod_38,cat_12,electronics.phones,Apple,239.67,327,sess_2884
2024-04-01 23:36:22,purchase,prod_64,cat_14,electronics.phones,HP,871.55,812,sess_1433
2024-04-01 23:28:39,add_to_cart,prod_42,cat_13,electronics.phones,HP,590.15,434,sess_313
2024-04-01 13:57:43,search,prod_55,cat_16,electronics.phones,Samsung,433.59,793,sess_3544
2024-04-01 04:54:23,page_view,prod_82,cat_10,electronics.accessories,Dell,732.15,213,sess_1756
2024-04-01 15:43:32,signup,prod_82,cat_5,electronics.phones,Dell,279.84,138,sess_982
2024-04-01 00:58:59,signup,prod_69,cat_1,electronics.phones,LG,366.45,625,sess_2457
2024-04-01 12:38:00,logout,prod_30,cat_5,electronics.tablets,Apple,862.75,806,sess_3562
2024-04-01 05:20:57,page_view,prod_5,cat_3,electronics.laptops,LG,693.79,785,sess_322
2024-04-01 04:45:29,search,prod_44,cat_16,electronics.laptops,Sony,846.34,748,sess_3770
2024-04-01 04:08:19,page_view,prod_55,cat_12,electronics.accessories,LG,555.02,639,sess_511
2024-04-01 16:09:30,click,prod_2,cat_1,electronics.accessories,LG,73.71,216,sess_2009
2024-04-01 21:13:42,purchase,prod_53,cat_10,electronics.accessories,LG,843.26,163,sess_2720
2024-04-01 05:54:45,add_to_cart,prod_16,cat_2,electronics.accessories,Samsung,740.16,578,sess_4474
2024-04-01 09:30:28,add_to_cart,prod_32,cat_5,electronics.accessories,Lenovo,591.41,668,sess_244
2024-04-01 21:34:52,click,prod_65,cat_5,electronics.phones,Apple,163.88,708,sess_2966
2024-04-01 10:06:06,add_to_cart,prod_78,cat_9,electronics.accessories,Lenovo,302.85,656,sess_1296
2024-04-01 15:04:30,login,prod_47,cat_8,electronics.tablets,Apple,913.73,408,sess_4076
2024-04-01 20:28:13,login,prod_44,cat_15,electronics.tablets,Samsung,454.92,564,sess_3985
2024-04-01 00:37:03,logout,prod_71,cat_19,electronics.laptops,Lenovo,96.73,543,sess_3400
2024-04-01 21:06:41,search,prod_98,cat_10,electronics.accessories,Lenovo,757.68,416,sess_949
2024-04-01 08:38:44,login,prod_59,cat_9,electronics.accessories,LG,147.63,602,sess_900
2024-04-01 14:19:22,purchase,prod_36,cat_7,electronics.laptops,Apple,891.91,274,sess_3923
2024-04-01 05:43:08,add_to_cart,prod_67,cat_14,electronics.accessories,LG,71.07,543,sess_427
2024-04-01 12:57:56,login,prod_54,cat_4,electronics.accessories,HP,187.59,754,sess_878
2024-04-01 20:19:24,page_view,prod_60,cat_15,electronics.laptops,HP,44.58,210,sess_1446
2024-04-01 07:02:00,add_to_cart,prod_43,cat_5,electronics.tablets,Lenovo,243.18,849,sess_1545
2024-04-01 19:24:36,signup,prod_46,cat_2,electronics.phones,Lenovo,453.16,333,sess_785
2024-04-02 13:51:32,login,prod_4,cat_4,electronics.tablets,Dell,625.53,355,sess_2809
2024-04-02 00:59:26,logout,prod_12,cat_16,electronics.laptops,Dell,226.35,973,sess_8
2024-04-02 18:44:56,login,prod_35,cat_11,electronics.laptops,Apple,348.69,49,sess_2262
2024-04-02 19:16:02,login,prod_74,cat_16,electronics.tablets,HP,385.1,215,sess_235
2024-04-02 23:53:33,search,prod_99,cat_6,electronics.tablets,Sony,179.51,524,sess_2814
2024-04-02 14:42:45,signup,prod_34,cat_6,electronics.accessories,Dell,184.45,383,sess_3969
2024-04-02 04:44:00,logout,prod_77,cat_11,electronics.tablets,Lenovo,565.28,942,sess_264
2024-04-02 16:37:10,page_view,prod_46,cat_3,electronics.phones,Apple,372.89,445,sess_3394
2024-04-02 11:01:13,page_view,prod_13,cat_17,electronics.laptops,LG,127.82,720,sess_525
2024-04-02 11:18:29,page_view,prod_56,cat_6,electronics.accessories,Sony,979.63,310,sess_3364
2024-04-02 04:19:07,login,prod_92,cat_17,electronics.tablets,HP,103.67,491,sess_655
2024-04-02 07:32:25,click,prod_27,cat_12,electronics.tablets,Samsung,187.17,511,sess_882
2024-04-02 12:46:09,login,prod_42,cat_9,electronics.tablets,Dell,87.99,690,sess_3687
2024-04-02 10:33:10,click,prod_49,cat_7,electronics.accessories,HP,462.99,445,sess_814
2024-04-02 22:07:10,signup,prod_34,cat_14,electronics.laptops,Samsung,173.52,796,sess_865
2024-04-02 20:41:46,page_view,prod_49,cat_3,electronics.laptops,Sony,409.48,951,sess_4636
2024-04-02 15:02:47,purchase,prod_87,cat_19,electronics.laptops,LG,589.27,477,sess_3623
2024-04-02 17:57:55,search,prod_7,cat_9,electronics.tablets,Samsung,39.24,189,sess_4298
2024-04-02 09:45:25,purchase,prod_73,cat_2,electronics.accessories,HP,974.0,32,sess_3752
2024-04-02 19:23:53,login,prod_46,cat_13,electronics.phones,Apple,26.07,551,sess_4820
2024-04-02 13:56:46,page_view,prod_22,cat_14,electronics.laptops,Apple,362.41,925,sess_4386
2024-04-02 16:56:16,page_view,prod_64,cat_20,electronics.phones,HP,127.99,362,sess_3081
2024-04-02 14:41:29,purchase,prod_14,cat_17,electronics.phones,Sony,148.66,78,sess_48
2024-04-02 07:11:30,login,prod_63,cat_5,electronics.laptops,LG,262.94,432,sess_2369
2024-04-02 15:34:25,signup,prod_45,cat_13,electronics.laptops,Apple,963.01,700,sess_3844
2024-04-03 08:25:50,page_view,prod_68,cat_18,electronics.phones,LG,840.03,696,sess_3955
2024-04-03 06:10:09,search,prod_49,cat_6,electronics.laptops,Sony,898.2,167,sess_2045
2024-04-03 18:41:01,page_view,prod_84,cat_9,electronics.phones,HP,551.11,980,sess_3762
2024-04-03 02:39:38,page_view,prod_6,cat_8,electronics.phones,Apple,521.43,23,sess_2817
2024-04-03 14:32:01,logout,prod_82,cat_16,electronics.laptops,Samsung,826.68,571,sess_483
2024-04-03 13:53:29,login,prod_41,cat_7,electronics.phones,Lenovo,904.84,667,sess_2609
2024-04-03 21:22:59,page_view,prod_35,cat_16,electronics.laptops,Dell,625.64,417,sess_24
2024-04-03 19:49:34,click,prod_79,cat_2,electronics.tablets,LG,902.43,514,sess_953
2024-04-03 11:27:08,purchase,prod_69,cat_19,electronics.tablets,Dell,894.5,648,sess_782
2024-04-03 10:04:50,signup,prod_66,cat_14,electronics.laptops,Apple,113.26,397,sess_1382
2024-04-03 21:41:26,signup,prod_14,cat_20,electronics.accessories,Samsung,877.28,673,sess_2171
2024-04-03 17:27:45,login,prod_95,cat_17,electronics.tablets,HP,832.35,29,sess_3711
2024-04-03 19:39:01,purchase,prod_25,cat_3,electronics.accessories,HP,321.89,933,sess_2053
2024-04-03 07:39:24,signup,prod_9,cat_18,electronics.phones,Apple,907.3,192,sess_2275
2024-04-03 09:26:32,page_view,prod_30,cat_16,electronics.laptops,Apple,701.9,351,sess_2821
2024-04-03 21:50:53,search,prod_87,cat_19,electronics.accessories,LG,460.31,482,sess_2350
2024-04-03 15:17:38,search,prod_75,cat_14,electronics.tablets,Lenovo,875.24,56,sess_761
2024-04-03 11:59:43,add_to_cart,prod_81,cat_15,electronics.accessories,LG,863.18,464,sess_149
2024-04-03 00:30:29,add_to_cart,prod_94,cat_2,electronics.tablets,Samsung,937.2,964,sess_1402
2024-04-03 01:58:45,search,prod_49,cat_10,electronics.laptops,Sony,608.04,837,sess_2872
2024-04-03 03:40:50,login,prod_4,cat_18,electronics.tablets,Dell,515.21,812,sess_3986
2024-04-03 18:33:06,page_view,prod_75,cat_10,electronics.phones,Sony,705.61,437,sess_1726
2024-04-04 03:11:38,logout,prod_50,cat_14,electronics.accessories,Samsung,606.24,111,sess_2246
2024-04-04 09:36:28,click,prod_12,cat_9,electronics.phones,Lenovo,52.93,485,sess_4687
2024-04-04 16:37:51,purchase,prod_80,cat_18,electronics.phones,HP,231.25,880,sess_754
2024-04-04 01:37:00,purchase,prod_24,cat_13,electronics.laptops,Sony,896.64,862,sess_4732
2024-04-04 00:06:10,page_view,prod_91,cat_20,electronics.accessories,HP,767.23,282,sess_2152
2024-04-04 15:04:13,search,prod_24,cat_12,electronics.accessories,Sony,843.38,895,sess_3373
2024-04-04 10:02:39,click,prod_90,cat_5,electronics.tablets,Apple,889.84,166,sess_747
2024-04-04 10:49:11,page_view,prod_26,cat_7,electronics.laptops,Sony,823.86,341,sess_1526
2024-04-04 00:31:01,logout,prod_53,cat_10,electronics.tablets,LG,229.82,537,sess_1059
2024-04-04 14:03:14,logout,prod_54,cat_20,electronics.accessories,Apple,671.35,542,sess_1548
2024-04-04 10:15:34,page_view,prod_53,cat_17,electronics.phones,HP,288.22,525,sess_4930
2024-04-04 15:25:32,search,prod_64,cat_11,electronics.tablets,Samsung,17.54,50,sess_1580
2024-04-04 18:50:56,logout,prod_66,cat_5,electronics.tablets,HP,226.46,449,sess_772
2024-04-04 10:54:49,logout,prod_41,cat_4,electronics.tablets,Samsung,277.41,927,sess_3581
2024-04-04 15:56:53,add_to_cart,prod_87,cat_5,electronics.accessories,Sony,267.68,184,sess_422
2024-04-04 04:40:31,login,prod_98,cat_17,electronics.phones,Apple,827.87,549,sess_2587
2024-04-04 20:30:02,add_to_cart,prod_88,cat_14,electronics.accessories,HP,949.71,234,sess_809
2024-04-04 11:51:39,search,prod_60,cat_19,electronics.accessories,HP,934.98,335,sess_1910
2024-04-04 03:41:39,signup,prod_73,cat_12,electronics.phones,Lenovo,452.12,563,sess_3765
2024-04-04 02:53:34,page_view,prod_90,cat_3,electronics.laptops,Apple,808.03,180,sess_4437
2024-04-04 18:43:02,logout,prod_84,cat_17,electronics.accessories,HP,392.67,684,sess_3668
2024-04-05 10:57:50,search,prod_66,cat_2,electronics.laptops,Samsung,290.29,538,sess_1652
2024-04-05 04:22:52,search,prod_17,cat_2,electronics.accessories,LG,652.55,947,sess_2217
2024-04-05 17:57:03,login,prod_82,cat_9,electronics.tablets,Samsung,170.93,891,sess_4579
2024-04-05 12:16:56,search,prod_35,cat_10,electronics.phones,HP,476.62,346,sess_1078
2024-04-05 05:35:49,click,prod_40,cat_2,electronics.phones,Samsung,301.75,331,sess_3418
2024-04-05 06:02:32,search,prod_4,cat_7,electronics.phones,LG,541.02,986,sess_3787
2024-04-05 09:23:15,logout,prod_37,cat_13,electronics.tablets,Samsung,474.98,709,sess_2200
2024-04-05 12:44:05,logout,prod_71,cat_16,electronics.phones,Dell,199.54,288,sess_3204
2024-04-05 16:08:05,search,prod_40,cat_16,electronics.phones,HP,772.98,627,sess_3966
2024-04-05 02:04:38,add_to_cart,prod_39,cat_1,electronics.tablets,Sony,813.34,596,sess_3546
2024-04-05 09:55:04,click,prod_26,cat_11,electronics.accessories,LG,901.04,995,sess_1460
2024-04-05 22:21:54,click,prod_13,cat_17,electronics.phones,Apple,221.56,514,sess_1502
2024-04-05 21:08:30,logout,prod_41,cat_14,electronics.laptops,Lenovo,247.72,46,sess_1216
2024-04-05 20:02:52,page_view,prod_4,cat_3,electronics.phones,Sony,844.42,884,sess_986
2024-04-05 17:54:45,purchase,prod_92,cat_14,electronics.phones,Samsung,226.7,577,sess_3419
2024-04-05 03:28:51,signup,prod_47,cat_4,electronics.phones,LG,302.96,543,sess_2963
2024-04-05 17:33:10,purchase,prod_32,cat_10,electronics.tablets,Dell,129.24,487,sess_2000
2024-04-05 10:51:16,click,prod_42,cat_13,electronics.laptops,Dell,164.88,541,sess_3940
2024-04-05 00:03:13,logout,prod_13,cat_14,electronics.accessories,HP,743.3,243,sess_4960
2024-04-05 06:29:53,add_to_cart,prod_39,cat_13,electronics.laptops,Sony,918.25,618,sess_4767
2024-04-05 09:15:28,signup,prod_14,cat_11,electronics.tablets,Sony,749.29,297,sess_4542
2024-04-05 10:50:09,logout,prod_66,cat_4,electronics.tablets,HP,411.02,762,sess_2813
2024-04-05 19:51:33,add_to_cart,prod_33,cat_3,electronics.tablets,HP,730.28,788,sess_3642
2024-04-05 07:45:05,login,prod_61,cat_2,electronics.laptops,Sony,97.25,972,sess_1670
2024-04-05 09:14:23,signup,prod_28,cat_3,electronics.phones,Lenovo,440.24,336,sess_1597
2024-04-06 09:40:06,signup,prod_62,cat_10,electronics.laptops,Samsung,207.45,864,sess_1146
2024-04-06 18:22:59,page_view,prod_30,cat_19,electronics.phones,LG,680.5,282,sess_531
2024-04-06 12:12:40,purchase,prod_17,cat_11,electronics.laptops,Apple,225.59,580,sess_1952
2024-04-06 01:09:19,login,prod_21,cat_15,electronics.accessories,HP,82.7,253,sess_1376
2024-04-06 21:23:48,purchase,prod_95,cat_2,electronics.laptops,Sony,649.48,456,sess_1627
2024-04-06 14:04:09,logout,prod_22,cat_20,electronics.tablets,LG,279.8,814,sess_4939
2024-04-06 11:29:50,purchase,prod_13,cat_17,electronics.laptops,Sony,54.23,202,sess_2562
2024-04-06 05:23:00,signup,prod_69,cat_4,electronics.tablets,LG,78.8,729,sess_1281
2024-04-06 22:07:44,click,prod_62,cat_6,electronics.phones,Apple,339.55,349,sess_1875
2024-04-06 00:58:34,click,prod_39,cat_8,electronics.laptops,Sony,346.84,396,sess_4001
2024-04-06 23:41:09,page_view,prod_71,cat_14,electronics.laptops,Samsung,840.19,549,sess_1958
2024-04-06 21:31:37,page_view,prod_51,cat_4,electronics.accessories,Samsung,511.36,707,sess_4938
2024-04-06 16:35:25,signup,prod_87,cat_7,electronics.phones,Sony,969.93,745,sess_1691
2024-04-06 10:13:56,click,prod_10,cat_19,electronics.tablets,Samsung,420.69,602,sess_2046
2024-04-06 07:38:30,logout,prod_58,cat_14,electronics.tablets,HP,719.43,582,sess_4007
2024-04-06 23:42:57,signup,prod_17,cat_18,electronics.tablets,Samsung,211.1,561,sess_381
2024-04-06 20:35:01,click,prod_94,cat_20,electronics.laptops,Lenovo,939.88,415,sess_3930
2024-04-06 09:23:11,add_to_cart,prod_6,cat_8,electronics.laptops,Samsung,903.45,30,sess_2401
2024-04-06 23:44:51,search,prod_80,cat_19,electronics.laptops,Sony,205.45,909,sess_3989
2024-04-06 21:01:58,add_to_cart,prod_84,cat_10,electronics.accessories,Lenovo,38.34,543,sess_4411
2024-04-06 11:33:20,click,prod_72,cat_2,electronics.laptops,Sony,778.58,593,sess_187
2024-04-06 04:16:32,logout,prod_55,cat_7,electronics.accessories,Sony,27.14,177,sess_881
2024-04-06 06:15:30,add_to_cart,prod_89,cat_8,electronics.laptops,Lenovo,611.88,57,sess_4016
2024-04-06 17:46:43,login,prod_59,cat_5,electronics.laptops,Apple,949.69,933,sess_4710
2024-04-06 19:42:29,click,prod_1,cat_7,electronics.phones,Dell,148.22,292,sess_548
2024-04-06 21:00:21,logout,prod_85,cat_13,electronics.laptops,Samsung,640.37,360,sess_4913
2024-04-06 03:06:37,login,prod_16,cat_2,electronics.tablets,HP,926.75,338,sess_4401
2024-04-06 04:58:01,page_view,prod_57,cat_17,electronics.accessories,Lenovo,93.95,977,sess_3677
2024-04-06 04:45:46,search,prod_69,cat_20,electronics.tablets,Sony,688.71,34,sess_3509
2024-04-07 09:13:23,signup,prod_89,cat_20,electronics.phones,Apple,185.39,776,sess_665
2024-04-07 00:05:11,signup,prod_42,cat_14,electronics.phones,Samsung,670.9,943,sess_2842
2024-04-07 10:25:59,purchase,prod_51,cat_5,electronics.phones,HP,593.31,523,sess_2347
2024-04-07 16:37:38,logout,prod_5,cat_4,electronics.laptops,Apple,366.69,605,sess_798
2024-04-07 06:07:20,login,prod_37,cat_8,electronics.tablets,HP,452.68,274,sess_1098
2024-04-07 06:45:50,login,prod_83,cat_19,electronics.phones,HP,670.89,86,sess_1184
2024-04-07 23:25:27,add_to_cart,prod_51,cat_3,electronics.phones,Sony,291.42,532,sess_2060
2024-04-07 15:30:14,purchase,prod_52,cat_12,electronics.laptops,Dell,255.07,470,sess_1387
2024-04-07 14:33:41,page_view,prod_84,cat_18,electronics.accessories,Samsung,413.06,68,sess_1393
2024-04-07 21:41:52,add_to_cart,prod_22,cat_2,electronics.laptops,Samsung,749.31,859,sess_2665
2024-04-07 15:15:36,signup,prod_8,cat_18,electronics.tablets,LG,831.39,145,sess_453
2024-04-07 22:07:32,logout,prod_10,cat_6,electronics.accessories,Apple,649.39,85,sess_328
2024-04-07 20:12:54,page_view,prod_100,cat_14,electronics.accessories,Apple,345.86,918,sess_1598
2024-04-07 06:30:10,page_view,prod_25,cat_14,electronics.laptops,Lenovo,422.48,867,sess_2554
2024-04-07 06:01:27,search,prod_87,cat_8,electronics.laptops,Samsung,365.02,642,sess_3124
2024-04-07 22:23:35,purchase,prod_99,cat_16,electronics.tablets,Lenovo,566.42,390,sess_1755
2024-04-07 23:40:29,search,prod_60,cat_15,electronics.phones,LG,534.66,209,sess_1533
2024-04-07 21:50:48,search,prod_35,cat_13,electronics.tablets,LG,360.05,815,sess_794
2024-04-07 02:42:13,logout,prod_6,cat_11,electronics.laptops,Lenovo,841.57,826,sess_1260
2024-04-07 09:10:14,login,prod_35,cat_11,electronics.accessories,Apple,950.31,570,sess_3525
2024-04-07 23:36:41,add_to_cart,prod_98,cat_18,electronics.tablets,Samsung,747.41,289,sess_4845
2024-04-07 06:58:07,add_to_cart,prod_99,cat_11,electronics.tablets,LG,449.37,152,sess_656
2024-04-07 01:51:13,search,prod_41,cat_8,electronics.accessories,Apple,208.07,874,sess_983
2024-04-08 10:50:24,page_view,prod_83,cat_15,electronics.tablets,Apple,68.12,922,sess_1498
2024-04-08 02:27:38,purchase,prod_6,cat_2,electronics.phones,Samsung,13.73,977,sess_1107
2024-04-08 17:27:49,search,prod_69,cat_3,electronics.accessories,Apple,249.68,270,sess_4889
2024-04-08 12:30:14,search,prod_36,cat_4,electronics.tablets,Apple,923.39,219,sess_2705
2024-04-08 01:45:27,logout,prod_43,cat_14,electronics.tablets,Apple,805.23,249,sess_1504
2024-04-08 15:08:52,page_view,prod_83,cat_3,electronics.accessories,HP,656.65,343,sess_571
2024-04-08 15:15:33,logout,prod_57,cat_10,electronics.tablets,HP,987.84,924,sess_1879
2024-04-08 04:01:14,page_view,prod_72,cat_8,electronics.phones,LG,81.12,516,sess_1202
2024-04-08 15:30:17,click,prod_65,cat_16,electronics.phones,Samsung,743.69,596,sess_587
2024-04-08 17:17:53,click,prod_6,cat_20,electronics.tablets,HP,118.92,164,sess_1117
2024-04-08 12:15:52,add_to_cart,prod_97,cat_7,electronics.laptops,Dell,822.76,108,sess_22
2024-04-08 03:36:00,login,prod_21,cat_20,electronics.accessories,Lenovo,171.57,147,sess_991
2024-04-08 23:29:53,search,prod_84,cat_10,electronics.laptops,Sony,382.8,152,sess_1427
2024-04-08 05:15:46,click,prod_36,cat_19,electronics.laptops,Samsung,366.17,492,sess_3840
2024-04-08 21:03:05,logout,prod_50,cat_9,electronics.laptops,Dell,799.9,472,sess_3861
2024-04-08 13:16:42,add_to_cart,prod_90,cat_1,electronics.laptops,Dell,724.36,901,sess_2745
2024-04-08 11:27:11,search,prod_45,cat_8,electronics.accessories,HP,812.0,195,sess_2552
2024-04-08 04:34:14,purchase,prod_59,cat_17,electronics.accessories,HP,34.7,419,sess_406
2024-04-08 20:04:46,purchase,prod_78,cat_10,electronics.tablets,LG,983.28,872,sess_3631
2024-04-08 19:23:00,signup,prod_14,cat_5,electronics.laptops,Lenovo,587.44,565,sess_4613
